employee_id,first_name,last_name,age,gender,department,job_title,education,experience_years,salary,attrition,attrition_date,hire_date,technical_background,performance_rating,work_life_balance,overtime,travel_frequently,training_times_last_year
1286,Employee1286,LastName1286,52,Female,HR,Recruiter,Bachelor,2,98095,No,,2019-01-12,No,5,2,Yes,No,0
1287,Employee1287,LastName1287,27,Male,Finance,Financial Manager,Master,6,133327,No,,2014-01-18,No,2,1,No,No,0
1288,Employee1288,LastName1288,56,Female,Operations,Logistics Manager,PhD,15,64705,No,,2012-05-09,No,1,5,Yes,Yes,9
1289,Employee1289,LastName1289,58,Female,IT,QA Engineer,PhD,13,115026,No,,2020-03-30,Yes,3,2,No,No,8
1290,Employee1290,LastName1290,32,Male,Operations,Operations Manager,PhD,5,135674,No,,2010-11-06,No,2,5,No,No,8
1291,Employee1291,LastName1291,41,Male,R&D,Senior Engineer,Master,20,90453,No,,2017-07-29,Yes,4,5,No,Yes,10
1292,Employee1292,LastName1292,44,Male,Finance,Senior Analyst,Master,6,96183,No,,2015-04-12,No,4,2,Yes,Yes,9
1293,Employee1293,LastName1293,46,Female,Finance,Senior Analyst,Master,3,125010,No,,2011-06-05,No,5,4,No,Yes,9
1294,Employee1294,LastName1294,54,Female,Sales,Sales Representative,Master,16,112648,No,,2013-06-14,No,5,2,No,Yes,10
1295,Employee1295,LastName1295,65,Female,Sales,Sales Representative,PhD,17,126946,No,,2010-01-06,No,2,3,Yes,No,0
1296,Employee1296,LastName1296,46,Female,Marketing,Product Manager,Bachelor,13,49015,No,,2017-06-11,No,1,2,No,Yes,5
1297,Employee1297,LastName1297,39,Female,Operations,Logistics Manager,Master,9,122803,No,,2014-02-04,No,4,2,Yes,No,9
1298,Employee1298,LastName1298,62,Male,R&D,Senior Research Scientist,Bachelor,8,70502,No,,2012-12-26,No,5,5,Yes,No,6
1299,Employee1299,LastName1299,27,Female,IT,Backend Developer,Master,11,68317,No,,2014-03-09,No,3,4,Yes,Yes,6
1300,Employee1300,LastName1300,36,Male,Sales,Sales Director,Bachelor,11,74301,No,,2021-11-18,No,5,1,No,No,5
1301,Employee1301,LastName1301,55,Female,HR,Training Specialist,Master,9,47048,No,,2018-08-31,No,5,3,No,No,4
1302,Employee1302,LastName1302,34,Male,IT,Software Engineer,Master,10,123512,No,,2012-09-09,Yes,4,2,Yes,Yes,8
1303,Employee1303,LastName1303,59,Female,Operations,Operations Manager,Master,8,72549,No,,2016-01-14,No,4,3,Yes,No,4
1304,Employee1304,LastName1304,42,Male,Finance,Accountant,Master,11,126183,Yes,2018-09-15,2014-07-16,No,2,4,No,Yes,3
1305,Employee1305,LastName1305,50,Female,Operations,Production Manager,Bachelor,11,136373,Yes,2014-08-04,2011-01-11,No,1,3,Yes,Yes,5
1306,Employee1306,LastName1306,46,Female,IT,Backend Developer,PhD,20,113645,No,,2021-11-14,Yes,4,5,Yes,Yes,7
1307,Employee1307,LastName1307,45,Female,HR,Training Specialist,PhD,5,145530,No,,2015-04-10,No,3,4,Yes,Yes,5
1308,Employee1308,LastName1308,48,Female,Sales,Account Manager,Master,2,115636,No,,2017-04-11,No,4,3,No,Yes,2
1309,Employee1309,LastName1309,54,Female,Finance,Financial Manager,PhD,11,122112,No,,2016-04-09,No,4,3,No,No,2
1310,Employee1310,LastName1310,41,Male,Sales,Account Manager,Master,20,48328,No,,2012-08-30,No,2,1,Yes,Yes,2
1311,Employee1311,LastName1311,45,Female,Operations,Supply Chain Manager,Bachelor,8,75988,No,,2023-02-25,No,2,1,No,No,1
1312,Employee1312,LastName1312,42,Male,IT,QA Engineer,PhD,11,68874,Yes,2022-01-01,2020-10-11,No,1,3,No,No,8
1313,Employee1313,LastName1313,46,Female,Sales,Sales Representative,Master,19,103851,Yes,2025-11-08,2021-01-02,No,4,3,No,Yes,0
1314,Employee1314,LastName1314,54,Female,IT,QA Engineer,Bachelor,6,67658,No,,2018-04-10,Yes,5,1,Yes,Yes,1
1315,Employee1315,LastName1315,60,Male,IT,Software Engineer,Master,5,141769,No,,2010-02-28,Yes,1,1,Yes,No,4
1316,Employee1316,LastName1316,35,Male,Finance,Budget Analyst,Bachelor,18,145523,No,,2020-05-22,No,4,4,Yes,No,2
1317,Employee1317,LastName1317,44,Male,Operations,Production Manager,PhD,16,127278,No,,2020-05-31,No,3,4,Yes,No,2
1318,Employee1318,LastName1318,42,Male,Operations,Logistics Manager,Master,5,131203,No,,2012-01-10,No,5,2,Yes,No,0
1319,Employee1319,LastName1319,50,Male,Sales,Account Manager,PhD,4,73189,No,,2020-07-07,No,2,4,Yes,Yes,0
1320,Employee1320,LastName1320,33,Male,R&D,Senior Research Scientist,Bachelor,5,58213,No,,2022-12-07,Yes,4,3,Yes,No,3
1321,Employee1321,LastName1321,37,Male,Sales,Sales Representative,PhD,6,115800,No,,2017-04-17,No,2,3,No,No,6
1322,Employee1322,LastName1322,63,Female,HR,Recruiter,Master,15,77392,No,,2021-01-22,No,1,5,No,No,4
1323,Employee1323,LastName1323,61,Female,Sales,Account Manager,Bachelor,4,69483,No,,2014-01-18,No,5,2,No,Yes,2
1324,Employee1324,LastName1324,37,Female,HR,Recruiter,PhD,20,59747,No,,2020-07-05,No,2,4,No,Yes,9
1325,Employee1325,LastName1325,30,Male,Sales,Sales Manager,Bachelor,5,148970,No,,2010-08-19,No,3,4,Yes,Yes,2
1326,Employee1326,LastName1326,38,Male,HR,Recruiter,PhD,18,110989,No,,2020-12-19,No,5,5,No,No,10
1327,Employee1327,LastName1327,64,Female,IT,Software Engineer,Bachelor,17,71475,Yes,2021-09-02,2018-01-06,No,1,3,No,Yes,6
1328,Employee1328,LastName1328,58,Male,Marketing,Brand Manager,Bachelor,19,72531,Yes,2017-08-25,2017-03-12,No,5,1,Yes,Yes,10
1329,Employee1329,LastName1329,59,Male,Sales,Account Manager,Master,12,130688,Yes,2011-09-26,2010-07-16,No,5,2,Yes,Yes,0
1330,Employee1330,LastName1330,52,Female,Sales,Account Manager,Bachelor,3,124783,No,,2014-09-20,No,1,2,No,Yes,10
1331,Employee1331,LastName1331,29,Male,IT,Full Stack Developer,Master,7,143652,Yes,2017-06-18,2013-07-13,No,2,1,Yes,Yes,1
1332,Employee1332,LastName1332,47,Female,HR,HR Manager,Bachelor,4,125938,No,,2012-11-26,No,1,4,Yes,No,10
1333,Employee1333,LastName1333,37,Female,Marketing,Content Manager,Master,7,94844,Yes,2018-02-02,2014-10-20,No,3,2,Yes,Yes,7
1334,Employee1334,LastName1334,55,Female,Marketing,Brand Manager,Bachelor,4,58167,No,,2013-05-10,No,1,3,Yes,No,10
1335,Employee1335,LastName1335,43,Male,Sales,Sales Representative,Bachelor,1,123161,No,,2022-12-06,No,3,4,Yes,Yes,9
1336,Employee1336,LastName1336,44,Female,IT,Data Analyst,PhD,13,132418,No,,2011-06-25,Yes,5,5,No,Yes,9
1337,Employee1337,LastName1337,28,Male,Finance,Accountant,Master,8,92056,Yes,2021-10-20,2020-03-05,No,5,3,No,No,4
1338,Employee1338,LastName1338,35,Male,Operations,Supply Chain Manager,Bachelor,1,63460,No,,2015-10-26,No,4,1,No,Yes,5
1339,Employee1339,LastName1339,52,Male,Sales,Sales Manager,Bachelor,8,123520,No,,2022-07-04,No,5,1,No,Yes,6
1340,Employee1340,LastName1340,48,Male,Finance,Budget Analyst,PhD,8,59029,Yes,2014-07-29,2012-11-30,No,3,3,No,Yes,10
1341,Employee1341,LastName1341,36,Male,Marketing,Marketing Specialist,Bachelor,10,125758,No,,2010-09-23,No,3,4,No,No,5
1342,Employee1342,LastName1342,61,Female,Finance,Financial Manager,Master,3,82361,No,,2018-04-27,No,4,2,Yes,No,7
1343,Employee1343,LastName1343,30,Male,Operations,Operations Manager,Bachelor,9,117737,No,,2020-05-10,No,1,1,Yes,Yes,3
1344,Employee1344,LastName1344,57,Female,HR,HR Coordinator,Bachelor,8,109092,No,,2012-04-02,No,2,4,Yes,Yes,8
1345,Employee1345,LastName1345,50,Female,HR,HR Manager,Master,4,137314,No,,2013-04-28,No,1,4,Yes,Yes,8
1346,Employee1346,LastName1346,50,Female,HR,HR Specialist,Master,4,55447,Yes,2019-08-10,2015-07-13,No,1,3,No,No,7
1347,Employee1347,LastName1347,47,Male,R&D,Research Scientist,PhD,6,102028,No,,2012-07-24,Yes,2,3,No,No,6
1348,Employee1348,LastName1348,60,Female,Marketing,Product Manager,Bachelor,9,88746,Yes,2021-11-19,2021-02-16,No,2,2,No,Yes,7
1349,Employee1349,LastName1349,47,Female,R&D,Research Manager,Bachelor,14,63117,Yes,2016-09-13,2013-05-04,Yes,4,1,Yes,Yes,4
1350,Employee1350,LastName1350,49,Female,Finance,Budget Analyst,Bachelor,4,143971,No,,2016-12-19,No,1,1,Yes,No,9
1351,Employee1351,LastName1351,29,Female,Finance,Financial Manager,PhD,9,75926,Yes,2014-08-04,2010-11-02,No,5,5,Yes,No,9
1352,Employee1352,LastName1352,37,Female,HR,HR Manager,Master,3,125027,No,,2017-02-07,No,5,5,Yes,No,10
1353,Employee1353,LastName1353,47,Female,Operations,Supply Chain Manager,PhD,20,53535,No,,2021-11-14,No,2,4,No,Yes,6
1354,Employee1354,LastName1354,28,Female,Finance,Accountant,Bachelor,14,108564,No,,2018-07-27,No,3,1,No,No,9
1355,Employee1355,LastName1355,36,Male,R&D,Senior Engineer,PhD,6,103467,Yes,2018-06-29,2017-03-25,No,1,1,No,Yes,6
1356,Employee1356,LastName1356,23,Male,Operations,Supply Chain Manager,Bachelor,7,56668,Yes,2023-02-22,2020-06-24,No,4,1,Yes,Yes,10
1357,Employee1357,LastName1357,28,Female,Operations,Logistics Manager,Bachelor,18,59674,No,,2011-11-17,No,1,4,Yes,No,10
1358,Employee1358,LastName1358,26,Male,Sales,Sales Director,PhD,18,63119,No,,2018-12-13,No,2,1,No,No,8
1359,Employee1359,LastName1359,58,Male,Sales,Sales Manager,PhD,15,67619,No,,2021-05-15,No,1,1,No,Yes,6
1360,Employee1360,LastName1360,52,Female,Finance,Senior Analyst,PhD,3,56157,No,,2014-01-13,No,3,5,No,Yes,10
1361,Employee1361,LastName1361,32,Male,Marketing,Product Manager,Master,17,148738,No,,2021-03-17,No,2,5,No,Yes,7
1362,Employee1362,LastName1362,59,Female,Marketing,Product Manager,Master,16,75059,No,,2011-02-14,No,1,3,Yes,No,1
1363,Employee1363,LastName1363,24,Female,R&D,Principal Scientist,Master,16,133367,No,,2022-05-18,Yes,5,5,Yes,No,6
1364,Employee1364,LastName1364,51,Male,R&D,Senior Research Scientist,PhD,19,128840,Yes,2022-08-07,2018-12-06,Yes,3,5,No,No,8
1365,Employee1365,LastName1365,61,Female,IT,Data Analyst,Bachelor,14,103188,Yes,2013-07-10,2010-07-29,No,1,2,No,Yes,6
1366,Employee1366,LastName1366,44,Male,IT,DevOps Engineer,PhD,19,116658,No,,2015-06-15,No,2,1,Yes,No,8
1367,Employee1367,LastName1367,61,Male,Finance,Senior Analyst,Master,2,64836,Yes,2021-04-22,2019-10-11,No,5,4,Yes,No,0
1368,Employee1368,LastName1368,27,Male,Sales,Sales Manager,PhD,10,144180,No,,2011-08-29,No,2,3,Yes,Yes,6
1369,Employee1369,LastName1369,35,Male,HR,HR Coordinator,Bachelor,16,77587,No,,2019-02-22,No,1,3,No,Yes,6
1370,Employee1370,LastName1370,32,Male,R&D,Principal Engineer,Master,12,61327,No,,2016-03-30,No,5,1,No,No,10
1371,Employee1371,LastName1371,40,Male,HR,Recruiter,Master,9,53281,No,,2010-08-20,No,4,4,Yes,Yes,4
1372,Employee1372,LastName1372,56,Male,Sales,Account Manager,PhD,18,64065,No,,2010-01-24,No,1,3,Yes,No,4
1373,Employee1373,LastName1373,36,Male,Finance,Senior Analyst,Master,11,116554,No,,2014-02-22,No,4,5,Yes,No,9
1374,Employee1374,LastName1374,41,Female,Sales,Sales Manager,Master,17,89601,No,,2018-07-20,No,5,3,No,Yes,1
1375,Employee1375,LastName1375,60,Male,HR,Recruiter,Master,6,77295,No,,2011-04-25,No,4,1,No,Yes,1
1376,Employee1376,LastName1376,49,Male,Finance,Budget Analyst,PhD,2,96758,No,,2015-02-04,No,2,4,No,Yes,6
1377,Employee1377,LastName1377,28,Male,Marketing,Brand Manager,PhD,17,52315,No,,2022-12-29,No,4,4,Yes,Yes,0
1378,Employee1378,LastName1378,30,Female,Sales,Sales Director,Bachelor,10,51154,No,,2021-11-23,No,3,4,No,No,8
1379,Employee1379,LastName1379,49,Female,Sales,Account Manager,Master,16,66211,Yes,2023-09-18,2019-03-17,No,1,3,No,No,5
1380,Employee1380,LastName1380,43,Female,Finance,Financial Manager,Master,18,73931,No,,2010-08-28,No,2,5,Yes,No,2
1381,Employee1381,LastName1381,38,Female,IT,Full Stack Developer,Master,13,136828,No,,2018-07-21,Yes,3,1,Yes,No,10
1382,Employee1382,LastName1382,36,Female,R&D,Principal Engineer,Bachelor,2,60520,No,,2010-03-17,No,2,2,No,Yes,7
1383,Employee1383,LastName1383,64,Female,Finance,Financial Manager,PhD,16,53825,No,,2016-12-19,No,4,1,Yes,Yes,2
1384,Employee1384,LastName1384,27,Male,R&D,Research Manager,PhD,12,128809,No,,2021-04-16,No,4,1,Yes,Yes,1
1385,Employee1385,LastName1385,52,Female,Finance,Financial Analyst,Bachelor,16,120738,Yes,2027-07-09,2022-07-14,No,5,3,No,Yes,4
1386,Employee1386,LastName1386,48,Male,Finance,Senior Analyst,Bachelor,9,64303,No,,2013-09-06,No,1,2,Yes,Yes,8
1387,Employee1387,LastName1387,52,Male,R&D,Research Manager,Bachelor,11,105450,Yes,2019-02-06,2015-02-11,No,5,3,Yes,No,4
1388,Employee1388,LastName1388,41,Male,Sales,Sales Representative,PhD,5,87506,No,,2012-10-07,No,3,3,No,Yes,0
1389,Employee1389,LastName1389,38,Female,Marketing,Digital Marketing Specialist,Master,10,141962,No,,2018-03-29,No,2,2,Yes,Yes,2
1390,Employee1390,LastName1390,50,Male,IT,Backend Developer,PhD,10,141133,No,,2022-01-19,No,1,4,No,No,3
1391,Employee1391,LastName1391,63,Female,IT,Backend Developer,Bachelor,6,54538,Yes,2022-02-17,2020-12-22,No,4,3,Yes,Yes,1
1392,Employee1392,LastName1392,37,Female,Sales,Sales Representative,Bachelor,2,95674,No,,2015-09-20,No,5,2,No,Yes,4
1393,Employee1393,LastName1393,43,Male,Sales,Sales Manager,PhD,8,54060,Yes,2021-09-29,2016-11-08,No,4,4,No,No,8
1394,Employee1394,LastName1394,44,Female,HR,HR Coordinator,Master,6,79326,No,,2016-04-03,No,4,1,Yes,No,1
1395,Employee1395,LastName1395,50,Male,Finance,Financial Manager,Bachelor,18,129364,Yes,2016-05-01,2012-05-27,No,5,1,Yes,No,8
1396,Employee1396,LastName1396,56,Female,Sales,Sales Representative,PhD,13,123492,No,,2022-09-27,No,1,3,No,No,9
1397,Employee1397,LastName1397,52,Male,Marketing,Content Manager,Master,4,94393,No,,2016-02-25,No,2,1,Yes,No,4
1398,Employee1398,LastName1398,30,Female,IT,Data Analyst,PhD,7,75862,No,,2022-06-27,No,2,5,Yes,Yes,1
1399,Employee1399,LastName1399,23,Female,Marketing,Product Manager,Bachelor,13,67597,No,,2013-07-11,No,5,5,Yes,Yes,2
1400,Employee1400,LastName1400,24,Male,IT,Software Engineer,Bachelor,4,135657,Yes,2011-05-27,2010-05-03,Yes,5,4,No,No,6
